LINE,END_WORD
"He just gotta give me that look, when he give me that look",look
"Then the panties comin' off, off, uh",uh
"Excuse me, you're a hell of a guy you know I really got a thing for American guys",guys
"I mean, sigh, sickenin' eyes I can tell that you're in touch with your feminine side, oh",oh
See I need you in my life for me to stay,stay
"No, no, no, no, no, I know you'll stay",stay
"No, no, no, no, no, don't go away (ay-ay)",ay-ay
Don't you hear that heartbeat comin' your way?,way
"Oh, it be like, boom, badoom, boom, boom, badoom, boom, bass",bass
"I came to win, to fight, to conquer, to thrive",thrive
"I came to win, to survive, to prosper, to rise",rise
To fly,fly
I wish today it will rain all day,day
Maybe that will kinda make the pain go away,away
Trying to forgive you for abandoning me,me
Praying but I think I'm still an angel away,away
"Angel away, yeah strange in a way",way
Maybe that is why I chase strangers away,away
They got their guns out aiming at me,me
But I become Neo when they're aiming at me,me
"Me, me, me against them",them
"Me against enemies, me against friends",friends
Somehow they both seem to become one,one
A sea full of sharks and they all smell blood,blood
They start coming and I start rising,rising
"Must be surprising, I'm just surmising",surmising
"I win, thrive, soar, higher, higher, higher",higher
More fire,fire
Everybody wanna try to box me in,in
Suffocating every time it locks me in,in
Painting their own pictures then they crop me in,in
But I will remain where the top begins,begins
"'Cause I am not a word, I am not a line",line
I am not a girl that can ever be defined,defined
"I am not fly, I am levitation",levitation
I represent an entire generation,generation
I hear their criticism loud and clear,clear
That is how I know that the time is near,near
So we become alive in a time of fear,fear
And I ain't got no motherfucking time to spare,spare
Cry my eyes out for days upon days,days
Such a heavy burden placed upon me,me
But when you go hard your nays become yays,yays
Yankee Stadium with Jays and Kanyes,kanyes
Get ready for it,it
I came to win,win
I drove for miles,miles
Just to find,find
You and find myself,myself
All these screams,screams
All these voices,voices
In my head,head
You gave me strength,strength
Gave me hope,hope
For a lifetime,lifetime
I never was satisfied,satisfied
This time won't you save me,me
Baby I can feel myself givin up,up
Givin up,up
It's not your fault,fault
I'm a bitch,bitch
I'm a monster,monster
Yes I'm a beast,beast
And I feast,feast
When I conquer,conquer
But I'm alone,alone
On my throne,throne
All these riches,riches
I came this way,way
All this way,way
Just to say hey,hey
I'm givin up baby,baby
(feels like I've been driven for miles),miles
(and I can't seem to silence these voices in my head),head
(please save me),me
I fly with the stars in the skies,skies
I am no longer trying to survive,survive
I believe that life is a prize,prize
But to live doesn't mean you're alive,alive
Don't worry 'bout me and who I fire,fire
"I get what I desire, it's my empire",empire
"And yes I call the shots, I am the umpire",umpire
I sprinkle holy water upon the vampire,vampire
In this very moment I'm king,king
In this very moment I slay Goliath with a sling,sling
"In this very moment I bring, put it on everything",everything
That I will retire with the ring,ring
"And I will retire with the crown, yes",yes
"No, I'm not lucky, I'm blessed, yes",yes
"Clap for the heavy weight champ, me",me
"But I couldn't do it all alone, we",we
"Young money raised me, grew up out in Baisley",baisley
"South side Jamaica, Queens and it's crazy",crazy
"Cause I'm still hood, Hollywood couldn't change me",me
"Shout out to my haters,",haters
Sorry that you couldn't faze me,me
"Ain't being cocky, we just vindicated",vindicated
Best believe that what we done this moment,moment
"Will be syndicated, I don't know",know
This night just remind me of,of
Everything they deprived me of,of
Put your drinks up,up
It's a celebration every time we link up,up
We done did everything they could think of,of
Greatness is what we on the brink of,of
I wish that I could have this moment,moment
"For life, for life, for life",life
Cause in this moment I just feel so,so
"Alive, alive, alive",alive
This is my moment I just feel so,so
"When I tell them hoes bow, bow, bow to me",me
Drop down to your knees,knees
"Young Money, the mafia, that's where the love cease",cease
"I'm in a Dominican, Big Papi Ortiz",ortiz
Doing Target Practice,practice
All these Bitches just aiming to please,please
"Shout out to the C.E.O., 500 degrees",degrees
Shout out to the O.V.O. Red wings and Fatigues ah,ah
"Niggas wanna be friends,",friends
"How coincidental, this was supposed to be ya'll year?",year
We ain't get the memo,memo
"A young king, pay me in gold",gold
"Forty got a bunch of weed, he ain't even rolled",rolled
These niggas be dropping songs,songs
They ain't even cold,cold
Weezy on top and that nigga ain't even home...Yet,homeyet
"Yeah, be very afraid",afraid
These other rappers getting bodied and carried away,away
"Fuck it, me and Nicki nick getting married today",today
And all you bitches that be hating,hating
Can catch the bouquet,bouquet
"Ooh, yeah, you a star in my eyes",eyes
"You and all them white girls, party of five",five
"Are we drinking a little more, I could hardly decide",decide
I can't believe we really made it,it
I'm partly surprised,surprised
"I swear, damn, this one for the books",books
"Man, I swear this shit is as fun as it looks, man",man
I'm really trying to make it more than what it is,is
Cause everybody dies but not everybody lives,lives
This is my moment,moment
I waited all my,my
"Life, I can tell it's time",time
"Drifting away, I'm",im
One with the sunsets,sunsets
I have become alive,alive
"Alive, alive, alive, alive",alive
"I am not Jasmine, I am Aladdin",aladdin
"So far ahead, these bums is laggin'",laggin
"See me in that new thing, bums is gaggin'",gaggin
I'm startin' to feel like a dungeon dragon,dragon
"Raah, raah, like a dungeon dragon",dragon
"Look at my show footage, how these girls be spazzin'",spazzin
"So fuck, I look like gettin' back to a has-been?",has-been
"Yeah, I said it, has-been",has-been
"Hang it up, flatscreen",flatscreen
(Ha ha) Plasma,plasma
"Hey, Nicki, hey Nicki, asthma",asthma
"I got the pumps, it ain't got medicine",medicine
"I got bars, sentencing",sentencing
"I'm a bad bitch, I'm a cunt",cunt
"And I'll kick that hoe, punt",punt
"Forced trauma, blunt",blunt
"You play the back, bitch, I'm in the front",front
"You need a job, this ain't cuttin' it",it
Nicki Minaj is who you ain't fuckin' with,with
"You little brag-a-lot, I beat you with a pad-a-lock",pad-a-lock
"I am a movie, camera block",block
"You outta work, I know it's tough",tough
But enough is enough,enough
"Like a dungeon dragon, like a dungeon dragon",dragon
"I ain't into S&M, but my whip's off the chain",chain
A little drop of candy paint drips off the frame,frame
"Twisted-ass mind, got a pretzel for a brain",brain
"An eraser for a head, fuckin' pencil for a frame",frame
"You don't like it then peel off, bitch",bitch
"Every last woman on Earth I'll kill off, and I still wouldn't fuck you, slut",slut
"So wipe the smile on your grill off, I swear to God I'll piss a Happy Meal off",off
"Get the wheels turnin', spin, and wheel off",off
"Snap the axle in half, bust the tie-rod",tie-rod
"Quit hollerin' ""Why, God? "" He ain't got shit to do with it",it
"Bygones'll never be bygones, so won't be finished swallowin' my wad",wad
"I ain't finished blowin' it, nice bra",bra
"Hope it'll fit a tough titty, bitch",bitch
"Life's hard, I swear to God, life is a dumb blonde white broad",broad
With fake tits and a bad dye job,job
Who just spit in my fuckin' face and called me a fuckin' tightwad,tightwad
So finally I broke down and bought her an iPod,ipod
"And caught her stealin' my music, so I tied her arms and legs to the bed",bed
"Set up the camera, pissed twice on her",her
"Look, two pees and a tripod!",tripod
"The moral to the story is, life's treatin' you like dry sod",sod
"Kick it back in its face, my God",god
"It's Shady and Nicki Minaj, you might find the sight quite odd",odd
"But don't ask why, bitch (Ask why not)",not
The wo-world is my punchin' bag and,and
"If I'm garbage, you're a bunch of maggots",maggots
"Make that face, go on, scrunch it up at me",me
Show me the target so I can lunge and attack it,it
"Like a, raah, raah, like a dungeon dragon",dragon
"You fell off, off, they must've bumped your wagon",wagon
"You must've went off the back, I'm 'bout to go off the deep end",end
"I told you to stay in your lane, you just choked in traffic",traffic
(I-I-I-I-Is) Is this the thanks that I get for puttin' you bitches on?,on
Is it my fault that all of you bitches gone?,gone
"Should've sent a thank-you note, you little ho",ho
Now I'm a wrap your coffin with a bow,bow
"(Ni-ni-ni) ""Nicki, she's just mad 'cause you took the spot""",spot
"Word, that bitch mad 'cause I took the spot?",spot
"Well, bitch, if you ain't shittin', then get off the pot",pot
Got some niggas out in Brooklyn that'll off your top,top
"I-I-I hear them mumblin', I hear the cacklin'",cacklin
"I got 'em scared, shook, panickin'",panickin
"Overseas, church, Vatican",vatican
"You at a stand, still, mannequin",mannequin
You wanna sleep on me? Overnight?,overnight
"I'm the motherfuckin' boss, overwrite",overwrite
"And when I pull up, vroom, motorbike",motorbike
"Now all my niggas gettin' bucked, overbite",overbite
"I see them dusty-ass Filas, Levi's",levis
"Raggedy-ass, holes in your knee-highs",knee-highs
"I call the play, now do you see why?",why
"These bitches callin' me Manning, Eli",eli
"(Manning, Eli!) Ma, ma-ma-ma-ma, Manning, Eli",eli
"These bitches callin' me (Manning, Eli)",eli
A-a-a-a-all you little faggots can suck it,it
"No homo, but I'm a stick it to 'em like refrigerator magnets",magnets
And I'm crooked enough to make straitjackets bend,bend
"Yeah, look who's back again, bitch, keep actin' as if",if
You have the same passion that I have,have
"Yeah, right, still hungry, my ass",ass
You assdicks had gastric bypass,bypass
Ain't hot enough to set fire to dry grass,grass
And 'bout as violent as hair on eyelids (Eyelash!),eyelash
Go take a flyin' leap of faith off a fuckin' balcony,balcony
'Fore I shove a falcon wing up your fly ass,ass
"You know what time it is, so why ask?",ask
When Shady and Nicki's worlds clash,clash
It's (high class) meets (white trash),trash
Roman! Roman!,roman
"Stop it, stop it!",it
"You've gone mad, mad, I tell you, mad!",mad
You and this boy Slim Shady!,shady
What's goin' on?,on
They'll lock you away!,away
They'll put you in a jail cell!,cell
I promise!,promise
"Take your mother's warning, Roman",roman
Back to bed! Run along!,along
Let's go! Come on!,on
"Wash your mouth out with soap, boys",boys
"(Boys, boys, boys, boys, boys, boys...)",boys
"Shawty, Imma only tell you this once, you're the illest (Bah ba dah dah oh)",oh
And for your lovin' I'm a Die Hard like Bruce Willis,willis
(Bah ba dah dah oh),oh
"You got spark, you, you got spunk",spunk
"You, you got something all the girls want",want
You're like a candy store,store
And I'm a toddler,toddler
You got me wantin' more and mo mo more of,of
Yo (yo),yo
He the type to pop tags and be cocking the brim,brim
"Might breeze through The Ave, might stop at the gym",gym
"And he keep a du rag, keep the wave on swim",swim
Wa-wa-waves on swim so they hate on him,him
Anyway I think I met him sometime before,before
In a different life or where I record,record
"I mean he was Adam, I think I was Eve",eve
But my vision ends with the apple on the tree,tree
'S' on my chest cause I'm ready to save him,him
Ready to give up on anybody that plays him,him
"And I think I love him, I love him just like I raised him",him
"When he call me mama, lil mama, I call him baby",baby
You're like a candy store and I'm a toddler,toddler
"(yo, yo yo yo)",yo
He the type to keep a couple hundred grand in the rubberband,rubberband
Just left Money Gram in the Lemon Lam,lam
Hot damn make me scream like summer jam,jam
I mean that nigga must be from the motherland,motherland
Anyway I think I met him in the Sky,sky
When I was a Geisha he was a Samurai,samurai
Somehow I understood him when he spoke Thai,thai
Never spoke lies and he never broke fly,fly
"""S"" on my chest let me get my cape on",on
"He so thugged out, Ghostface and Raekwon",raekwon
Konvict just like Akon,akon
Cause you know the snitches be putting a jake on,on
Find me in the dark,dark
I'll be in the stars,stars
Find me in your heart,heart
I'm in need of your love,love
"Your Love, your love, your love, your love",love
"Baby, you’re the illest, your love",love
May the lord protect me as the world gets hectic,hectic
My voice projected my life reflected,reflected
Daddy was a crack fiend 2 in the morning had us running down the block like a track team,team
When he burnt the house down and my mother was in it,it
How could I forget it? The pain is infinite,infinite
She's my queen and I ain't even British,british
She's the only reason that I went to school and I finished,finished
She told me that I had talent,talent
Got on her knees and prayed for me when I started being violent,violent
"She saw something in me that, 'til this day I don't know if I could be that",that
But I'm a die trying and when I'm done crying,crying
Grab the iron,iron
And black out like I'm retiring,retiring
Nightmares of you killing my mother,mother
The reason that I sleep with my head under the covers,covers
and should've thrown a book at you 'cause I hate you so much that it burn when I look at you,you
May the lord protect me as the world gets hectic my voice projected my life reflected,reflected
Damn I wanna run to you,you
Hold you and kiss you tell you how I miss you,you
Thought I would have a son for you,you
But now it's officially over and I can't let you go,go
"But I gotta let you know all the shit I did make it feel like I'm dying real slow,",slow
'cause no one understands me they don't know what to do when I'm hurt when I'm angry,angry
"You was my friend and my man and my daddy,",daddy
You was there when that bitch tried to stab me anything I ever needed knew you had me,me
'Cause of you all them chicks couldn't stand me,me
So why I hurt you that's the question,question
It took this long for me to learn my lesson,lesson
'Cause now all I want is peace and get drama,drama
I finally understand the true meaning of karma,karma
"Please baby forgive me, mommy was young, mommy was to busy tryna have fun",fun
and now I don't pat myself on the back for sending you back,back
'cause god knows I was better than that to conceive then leave you the concept alone seems evil I'm trapped in my conscience,conscience
I adhere to the nonsense listened to people who told me I wasn't ready for you,you
But how the fuck would they know what I was ready to do,do
And of course it wasn't your fault,fault
"It's like I feel it in the air, I hear you saying mommy don't cry",cry
can't you see I'm right here I gotta let you know what you mean to me,me
when I'm sleeping I see you in my dreams with me wish I could touch your little face,face
"or just hold your little hand if it's part of gods plan, maybe we can meet again",again
I done put two sticks in my bun,bun
So they recognize me when I come,come
I'm D-M-C like Run,run
Listen mami I'm the muthafuckin one,one
You don't like me you just like my flow,flow
Just booked a show but I might not go,go
Nigga said he didn't have a pole for my hoe,hoe
Damn why a nigga tryna fuck up my dough,dough
When it come to me it be like they go,go
They tell me to stop but I'm like hell no,no
Now everybody watch my M-O,m-o
Nicki been hot since you rock shell tops,tops
Ha ha ha ha,ha
Gotta laugh at that,that
Bitch give me the ball I'm a pass it back,back
Spit nothin but crack got bags of that,that
When it come to rap I master that,that
You can spot me from a mile away,away
Nicki sexy any time of day,day
Word on the street is that I'm chinese,chinese
No lil mama I'm just high off haze,haze
Don't fuck a dude if a dude don't pay,pay
Don't suck a dude if a dude dirty,dirty
When it come to you gotta look purty,purty
"Sit up in the groove get your weave curly, hey",hey
Sim simma,simma
Pass me the keys to my beemer,beemer
Wish I had a booty like Trina,trina
Nigga get your green up,up
Stay in the sky like Nina,nina
"Flights to Japan, Tiran and Korea",korea
Okaye okaye okaye okaye (I'm cominnnnn),cominnnnn
"Now whose hot, whose not? Shorty du whoop, it's",its
"Cool you blood clot, (COOL), you come to the spot see if you",you
"Don't get got, see if you don't get got when the semi go cop,",cop
"I'm like ayee what the fuck a bitch think? (uh huh) Nick, you know ain't nuttin changed but",but
"My wink (okaye), pink on pink everything insync, I write pretty lyrics every pen pink ink,",ink
"I'm representin all my girls, niggas double up, I don't play around I'm a have to",to
"Shut 'er down, run up into town I'm a have to get the crown, I'm the Youngs Queens",queens
"Bitch with the platinum sound, None of ya girls can steal my shine, Fendi brought me to",to
"The game, Now I'm in my prime (yup), stay humble, stay low, stay on the grind",grind
"I don't needa a light but I stay in the lime,",lime
When I tell em that I'm cumin I'm cumin,cumin
Rap bitches in the game always huffin and puffin,puffin
(Damn) why these bitches always frontin for nuthin,nuthin
"Guess what Nicki spit crack like yayo, yup matter fact when I rap",rap
"It okayo, Come through the hood all the boys say ayo, lettuce and tomato",tomato
"Don't forget the mayo, Words in the street that Nicki don't play doe,",doe
"Bitches pop shit but they soft like play dough, gotta lotta banks so she wanna be",be
"Me, I gotta full tank little momma on E, I fly first class overseas on this BB, snapple",snapple
"In my hand and it's strawberry kiwi, I ain't even make it, and these girls wanna be me",me
"You Mrs. Me too like you always say me me, I'm who they believe in, mami",mami
"Don't even, Soon as I put the keys in I switch like seasons, get a couple beats from my",my
"Nigga dough bezy, why would I go hard when this shit is so easy,",easy
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
