LINE,END_WORD
"I think I just did, just now",now
"Talkin my shit, that's how",how
"I'm a professio-nal, I admit that",that
Flashing Lights show I live that,that
"Fame is a drug, wanna hit that",that
Cause they know exactly where to get that - did you get that,that
Hey do you have any black inside you,you
Would you like some Like some,some
"Ha, you know you got a right to do whatever you like to",to
"Don C, we got the right one, that right one",one
"In the club, always the flyest",flyest
Always got her hands the highest,highest
She stopped drinking Diet Coke,Coke
She on that coke diet,diet
"She bat, she bat her eyelids",eyelids
That girl is so wired,wired
"I know she so tired, but ooh, she on fire",fire
"Hundred dollar bill, look at you, look at you",you
"A hundred dollar bills, this ain't new, this ain't new",new
"From that Paris, Lindsay, Britney, Mary-Kate and Whitney",Whitney
"People say that they clean, motherfucker don't bullshit me",me
"Uh, Mr West is in the building, children, ladies",ladies
"Call the shrink up, they about to go crazy",crazy
Hold your drinks up like you was celebrating,celebrating
Hold your guns if they is hella hating,hating
"I'm so clean and them, they got rabies",rabies
I can see it through the lens of my Raybe-,Raybe-
"Ans, Wayfarers, mmmhmm",mmmhmm
Ye do you play fair mmmnnnn,mmmnnnn
"Grab your remote, for the reason they made Tivo",Tivo
Snap the Nikon's with the icons with Nike's on,on
I heard you like to do it with the lights on,on
But I really make babies when the mics on,on
"Check out all my kids, that bought all my cribs",cribs
"Got me out of that apartment, you have got to pardon him",him
I am so retarded with a spit like a retarded kid that spits,spits
"Oops, I ain't mean to say that shit",shit
"I told my homie Chris, these chicks is dangerous",dangerous
"You need a girl that's A List, not one that's just barely made it on a list",list
"Cause from Wall to Wall, we got it Poppin' right now",now
"It's a hundred girls, tryna get down down down",down
"You messin up my mo', my whole mood, told you, oh",oh
"Lose, eat crews like crews like soulfood",soulfood
The only producer that feel like fuck rappers,rappers
Only backpacker with a chip like hackers,hackers
"Only Michael Richardson, only much blacker",blacker
"So if he say nigga, then I'mma say *cracker*",*cracker*
"Is this the Ritz Carlton Dress like, fresh, like, just like",like
I'm the shit Uggh,Uggh
You ain't figured out what I'm about yet,yet
Always rockin that 'this ain't out yet',yet
But this ain't 'bout that,that
From a city where niggas plug like outlets,outlets
"Far as music go yo, it ain't no outlets, so",so
"When I go out, niggers always out to get me in the studio",studio
And I ain't in the mood to flow,flow
I'm with my girl and I'm tryin to hit the movies yo,yo
"And they tryna act stupid, oh",oh
In the club with Silicone Suzie,Suzie
What happened to real girls like Rudy,Rudy
With real titties like Tootie,Tootie
This girl got a silicone booty,booty
And got the nerve to act moody,moody
Now I ain't tryin to judge like Judy,Judy
"But bitch you a man, you can't fool me",me
"Act like 50, throw her in a pool G",G
"I know you're thinking, thinking that it must be",be
Armor All flow cause it never get rusty,rusty
"I ain't gotta say it, man dawg trust me",me
"Bust somebody head, GLC where was we",we
"Still rock the Prada 'fore that, rock the Starter",Starter
"Niggas had the Georgetown, the Magic way harder",harder
"Thinking back to the projects, and they way they tore 'em all up",up
"Like when I do a project, and come back and tear the mall up",up
"Your fly is open, McFly",McFly
"The crowd is open, I think I know why",why
I'm back from the future seen it with my own eyes,eyes
"And yep, I'm still the future of the Chi",Chi
Back in college I had to get my back up off the futon,futon
I knew that I couldn't cop a coup with no coupons,coupons
Look at that neutron on his green like croutons,croutons
"People asking him, do you have any grey poupon",poupon
With niggas masked up like Phantom of the Opera,Opera
Dreaming of the day they push a phantom to the operas,operas
"Can't wait till they say, Ye ran up at the Oscars",Oscars
"Poppa, I heard his life is like a movie",movie
Like when Em played him and Mekhi played a rasta,rasta
Mexicans gonna love it like it was for La Raza,Raza
"But this is for the mobsters, Holla",Holla
"We some true Chi-town legends, accept no imposters",imposters
And we standin on the couch,couch
With my drink and my two step my drink and my two step,step
Three glasses in a row you start to think I was Q-Tip,Q-Tip
Bartender pour a round I took a few sips,sips
"Stumblin', fallin' down, I ain't drunk that's my new step",step
Now why would I listen to bullshit they shovel,shovel
When they taste level ain't at my waist level,level
I'm fly get on a plane jet lagged already,already
"I'm tired, the Goyard bags is heavy",heavy
"I'm fire, the flow hard as a Chevy",Chevy
"I told her me like ye, she said she like me, ha",ha
When see me with a CL like Pete Rock,Rock
She just wanna grab a microphone and beat box,box
Even in high school I was always a special kid,kid
First pack of condoms I asked for extra big,big
Now I got a flow they sit me right next to Big,Big
And all these old rappers don't know where the exit is,is
But but but no buts nigga,nigga
What nigga,nigga
"We fired motherfuckers, Donald Trump nigga",nigga
I'm killin' these niggas can't front nigga,nigga
Now let's drink to that until drunk nigga,nigga
He pulled up at 6:30 in a 745,745
"As he waving Shorty, hi, you know he showin' his bling out",out
"She got in the car, he drove, he pulled his thing out",out
"His girl caught feelings, she mad, she threw the ring out",out
How she found out she dreamt the whole thing out,out
"Y'all be going through problems, you gotta work the kinks out",out
When you go to sleep What do you think 'bout,bout
If y'all get a divorce,divorce
She gon' take everything except the kitchen sink out,out
Make it so cold that you gotta pull your mink out,out
Or grab your roller skates and turn a roller rink out,out
"You now back up in the club, in the club, tryna min-gle",min-gle
"Meanwhile, she out doing the same thing now",now
Nightmares from your dream gal make you scream out,out
"Ay, pimp it's Ye, pimp",pimp
"40 told me they fuck with me in the Bay, pimp",pimp
So I'mma ride down with the do's open,open
Yeah that's the way to get the hoes open,open
"Yeah, high inch stilettos with the toes open",open
And any haters get they nose broken,broken
"Now tell me when to go, tell me where the hoes",hoes
She told me they was cold now you act like you don't know,know
"Like ummmm, ummmm, I'mma hit the liquor store",store
"I'mma be on the low, I'mma have my hoodie on",on
If you call out my name then you know they gon' go,go
"Dumb, you fuckin' up my mode, man",man
I told you only call me by my codename,codename
They already recognize me from my gold chain,chain
"The same one I gave Keyshia Cole, man",man
"Now go dumb like Cole on Martin, I'm retarded",retarded
Kanye to the,the
I ask God to help me fly away,away
And if not,not
Then please keep your eye on me,me
These niggas is bringing out the worst side of me,me
When you wired me,me
You inspired me,me
To become the higher me,me
These execs,execs
All want the details,details
How I made the world bounce like,like
Full messages on e-mails,e-mails
But they hiding something like she-males,she-males
We still,still
Pull up in Sprewells,Sprewells
The ice and me chill,chill
"Like Goldmember, I love gold",gold
What's the point to gain the world if you lose your soul,soul
Niggas forcing me to keep the heat up,up
"Black strap, white handle, I got jungle fever",fever
I went platinum,platinum
And I don't rap guns,guns
My diamonds is whiter than Michael Jackson's,Jacksons
Me and Miri make music you can hold in time,time
So take a second to listen it may blow your mind,mind
Ahh The sweet taste of victory,victory
Go head and breathe it in like antihistamine,antihistamine
"I know they sayin' Damn, Ye snapped with this beat",beat
Fuck you expect I've got a history,history
"Groupie love now, gotta be them wheels",wheels
"Haters back down, gotta be that steel",steel
I know they can't wait till ya outta ya deal,deal
Look how they did D'Angelo ask em how do it feel,feel
My best friends worry bout me,me
Cause they know when you famous,famous
And you had made cash,cash
The media aims at us,us
And you be up so high,high
"If you ever fall off, it feel like a plane crash",crash
But God don't ever give me nothin I can't handle,handle
So please don't ever give me records I can't sample,sample
So I could vacate where it ain't no channels,channels
But it's quite ok for a gangsta to wear sandals,sandals
They say because of the fame and stardom,stardom
I'm somewhere in between the church and insane asylum,asylum
I guess it's messin with my health then,then
And this verse so crazy when I finish,finish
I'm just gon check myself in - again,again
"Yeah, history in the makin, Do or Die",Die
"Yeah, yeah, uh, uh, uh",uh
Me and Do or Die got maneuvers,maneuvers
Cold pimp tactics all in one package,package
Hollerin' at a chick that could of been a actress,actress
Right now her back is layin' on my mattress,mattress
Why your team pissed like urine,urine
Only rock things made for a king,king
Tell me tell me it was the LV,LV
Bigger that the jeans of the,the
Rap floor green,green
That's how I gotcha,gotcha
So I you want a role model to call like Patra,Patra
Quit hollerin' at them losers,losers
And get with this shit that,that
Got his own business an entrepreneur,entrepreneur
Now if my man Benzino got a Benz and they call him Benzino,Benzino
When I get my Bentley they gon call me Bent-lino,Bent-lino
Lot of shit changed since I hooked with Jay-Z yo,yo
For the tracks I done got 800 C-notes,C-notes
So glad I ain't take the drive to Home Depot,Depot
Right now my car and home would be repo'd,repod
Fuckin with my girl today around three-oh,three-oh
My man said let's call some girls that we know,know
Sometimes I wanna say fuck my bitch,bitch
But I don't want nobody to fuck my bitch,bitch
Even if a modelin chick sucked my dick,dick
"It wouldn't make me now feel so sick, just because",because
They came over to cheer me up,up
"Smoked, drink, and yeah we fucked",fucked
No matter what they do it can't be enough,enough
Ever since I been flossin',flossin
My girls totally awesome,awesome
Girls wait to exhale,exhale
They don't breathe often,often
"Claim that my game stone cold, Steve Austin",Austin
Claim that I boss 'em,em
Basically Diana Ross 'em,em
But who's to blame for all these fights,fights
When you ain't always wrong,wrong
I'm just always right,right
And I just always like,like
To see exactly how your face look,look
Right when I walk down that hallway right,right
When I pack my bags,bags
When I got that cab,cab
You never thought Kanye would ever got that mad,mad
You acting like I ain't the reason that you got that Jag,Jag
That you got that bag,bag
Let's talk about amnesia,amnesia
Yeah you got that bad,bad
Kanye the best dressed nigga next to fags,fags
And I'm the best version of Mase next to Fab,Fab
And I'mma call your best friend up just to stab,stab
Cause of the way that you do,do
"Ma$e said c'mon, Mike said chamone",chamone
Started up early like Raven-Symoné,Raven-Symoné
"Keisha Knight-Pull, Emmanuel",Emmanuel
I dropped out of school with no manual,manual
Nothin' handed to dude but did I complain,complain
Every time magazines try to taint my name,name
But ya'll can't hold me down like restraint,restraint
I took the T off out the word can't,cant
'round same time when Nas said I can,can
Bush for sendin' our fam to Iran,Iran
I'm in the club with a henny ass in my other hand,hand
"Lord please forgive me, I'm just a man",man
Right now I'm trying to make some adjustments,adjustments
Before they do me like they did Janet and Just' and 'em,em
Me and my cuz and them,them
Trying to rap like bust and them,them
And my clothes was busted and bummy,bummy
"But I ain't eva, eva, accept no money from these so called sponsors",sponsors
"They was in Benzes, I was in Hondas",Hondas
Now I wonder where they all at like Ananda,Ananda
Hmm yea that something to ponder,ponder
The money I make on this one's for Donda,Donda
"That's West to you, you the next",next
I can't hold my breath for you,you
What you need to do is turn it up some decibels,decibels
"And put some more zeroes in front of that decimal, nigga",nigga
"Man, how did she bring it up How did she break it down",down
"Man, you at the clinic Dog, slow down that's your child",child
"But if you keep it, then you gotta tell your girl you was cheatin'",cheatin
And you went raw dog when you beat it,it
That's when she gon' tell you to beat it,it
"You know it ain't y'all little secret, you famous you can't go nowhere",nowhere
"Cause everytime you go there, it's hoes there",there
So basically you and your girl over,over
"I know when she broke the news you told her Man, don't say that",that
Matter fact like Pat don't say jack,jack
Everytime a nigga sittin' on pay stacks,stacks
"Things come up from way, way, way back",back
I go by the name Kanye Omari,Omari
And I wrote this just to say I'm sorry,sorry
I have foreign cars and houses,houses
I have porno stars and spouses,spouses
You tryin' to stab one like Jack the Ripper,Ripper
I was tryin' to stab two like Jack the Tripper,Tripper
My nigga Tone been locked for a minute,minute
"He come home, he from the street",street
He gon' want him some strippers,strippers
And I'm a big tipper I don't need to be trippin',trippin
This my first Rolex it don't even be tickin',tickin
This my first pair of earrings I can wear in the shower,shower
Without them clouding up in half an hour,hour
So that basically mean my paper getting mean,mean
Basically mean I'm into better things,things
I was an addict of cheating but I stopped before,before
You an addict you go with Janet Jackson you cured,cured
"Yeah, Kanye to the, yeah",yeah
"I'm with this bad Ethiopian chick, drinkin' straight up liquor",liquor
"I told her I'm Nigerian, a straight up nigga",nigga
"Now is it just me, or do them Uggs",Uggs
Have girls feet lookin' like sheepskin rugs,rugs
"Some rhyme with a name, some rhyme nameless",nameless
Don't try to treat me like I ain't famous,famous
"My apologies, are you into astrology",astrology
"Cause I'm, I'm tryin to make it to Uranus",Uranus
See that's a little Don Juan game,game
All across your chest like Sean John name,name
Niggas tryin to figure out since Kan came,came
"Who the rookie of the year, me or LeBron James",James
"They say whoa, don't get caught up in the hype",hype
Ain't no tellin they gon' love you after tonight,tonight
"Well if tonight's the night, pop bottles, fuck models",models
"Spend money 'til you broke, my nigga live your life",life
Now how the hell I end up arguing with this bitch aww,aww
"Know everything, but don't know shit aww",aww
Kinda reminiscent of Anna Nicole Smith aww,aww
I just turn my music up like 'Damn that's some cold shit' aww,aww
I mighta known her 'bout a couple of months,months
Since then she gained a couple of chunks,chunks
She went from being a strobe light,light
To that old lady on Boomerang,Boomerang
Lady Eloise I need no lights,lights
And I swear she a riot folks,folks
How she order all that food and a motherfucking Diet Coke,Coke
"He said 'You lying yo, why is you lying yo'",yo
"Cut it out, quit it G, you hurting my kid-i-neys",kid-i-neys
"Naw, she talking bout a couple of kids for me aww",aww
She's hinting at a ring from Tiffany's,Tiffanys
Right then and there I had an epiphany,epiphany
I swear since that day I've been treating fat hoes differently,differently
There's only one girl on my agenda,agenda
You talking bout Brenda,Brenda
"Naw I'm talking bout Linda, from last September",September
Now Linda love lace like Linda Lovelace,Lovelace
LaFace says she like  Mase  but she love  Face , Face 
And I know that Linda was a hip-hop-head,hip-hop-head
And I know that Linda gave Hip-Hop head,head
But I feel I could convert her,her
Cuz I ain't here to hurt her mayn,mayn
And she was messin wit me when I was still at Burger King,King
She ain't hop in my bed cuz of the whips and cream,cream
Cuz when I had her in bed I had whip cream,cream
Shakespearian midsummer night dream,dream
I unzip things and pull out big things,things
"They was flashin gr-green, she was like ch-ching",ch-ching
"Got em, but she know a rreeal nigga when she, spot him",him
So now she's pickin dresses from Vera Wang,Wang
Scratchin out her maiden and here's my name,name
Now I'm sittin at the bar wit all my guys,guys
They sayin Cheers to you for your future years of pain,pain
Like Dog you ready to give all this shit up,up
The summer's on its way and these hoes doin sit-ups,sit-ups
And when they see the way the G5 lights lit up,up
You're gonna wanna have two like John Ritter,Ritter
"But naww, I bought her a brand new BM",BM
"He said Dog, slow down like Brand Nubian now",now
It cost Kobe seven digits to pay off Bridgett,Bridgett
"And get acquitted and break that bitch off, cause he ain't did it",it
Here go the Henny swig it,it
You know it's frigid,frigid
I got 'em chillin' in the cooler,cooler
Break out the ruler,ruler
Them the biggest tits I ever seen,seen
We smokin' killer Cali gettin' weeded,weeded
Make it feel like Maui,Maui
Now we feel the good vibrations,vibrations
"So many BIs, so much inspiration",inspiration
Hey miss,miss
Who's there,there
No time to do hair,hair
I'm through here,here
The show tonight,tonight
So get right,right
You look aight,aight
Let's club now,now
A rub down,down
Starts flavor while we grind in the theater,theater
I'm tryin' to cut in the movies,movies
I'm tryin' to give her something else to drink besides a smoothie,smoothie
Niggas is jealous cause we in drops,drops
The cops wanna stop us about every four blocks,blocks
Cause what we smokin' them sacks got no seeds,seeds
And what they got in they pockets is no cheese,cheese
Now bring some more stacks,stacks
Before you ask,ask
About the price of the tracks,tracks
The game on smash,smash
Don't change the facts about these plaques,plaques
Because in fact,fact
My freestyle hours over powers,powers
Brothers can't hack it,it
Sensitive to truth and mack bitch,bitch
"'03 me, Quence and Plain Pat bitch",bitch
From what I hear Kanye is killing the game very bad,bad
My girl rocking the little lamb that Mary had,had
A l ittle bit of Ghost’s style mixed with Mos' style,style
I'm versatile I'm the poster child,child
"Getting cheese so I'm suppose to smile, get it",it
"We making hits like Sosa now, hit it",it
And I hate when girls acting bougie as hell,hell
And I already seen them naked like Blu Cantrell,Cantrell
If I talk to people like they stupid as hell,hell
Do that mean God gone make my kids be stupid as well,well
"Well, our father please forgive me",me
I'm sinner slash winner slash soul inventer,inventer
"When I get my Bentley, they gon' call me Bentlino",Bentlino
"A lot of shit changed since I hooked with Jay-Z, yo",yo
"For the tracks, charge around 800 C-notes",C-notes
So glad I ain't take the job at Home Depot,Depot
I broke up with my girl today around 3-0,3-0
"My man said, Let's call some girls that we know",know
"Sometimes I wanna say, Fuck my bitch",bitch
Even if a modelin' chick sucked my dick,dick
It wouldn't make me not feel so sick,sick
"Just because, they came over to cheer me up",up
"Smoked, drank, and yeah we fucked",fucked
But nothin' that they did could've been enough,enough
"Now this weed, drank got me faded",faded
That Malibu is so underrated,underrated
"She mad at me, that's an understatement",understatement
I can just see your girlfriends hatin',hatin
"Girl, told you don't leave his ass",ass
And when that nigga blow he gon' leave your ass,ass
"But when he get low, he gon' need your ass",ass
"If he cryin', callin', bawlin'",bawlin
Y'all've been together too long for all this name callin',callin
Y'all'll be back together in a day or two,two
Yeah we be makin' up but when we makin' up,up
All we're makin' up is the truth,truth
"Damn, I know she love me, oh",oh
But I'm in the Matrix and I'm feelin' I'm Neo,Neo
She could fight for my love like Aaliyah,Aaliyah
Or write a four page letter like Aaliyah,Aaliyah
But I'm a Gemini that's bossy like a Leo,Leo
And sometimes I don't know what side I'm on,on
I just know this Patrón got me gone,gone
And I've done fucked up so bad that I can't go home,home
"Kanye the best in the game, now we got that, that thing clear",clear
"Kanye West is the name, Southside up in here",here
"Y'all niggas stole the soul, y'all niggas all some clones",clones
"Y'all need to change y'all tone, nigga, I control the 'go",go
"Motherfucker close the do', light the weed and let the douja blow",blow
"Why you keep bawlin' though girl, you ain't been around niggas before",before
"Why my chain rosey gold, why my wrist below zero",zero
"How the hell I know B-Lo, why them girls tell you no means no",no
No means no just as sure as green means go,go
"Green means paper, dream team caper",caper
We see haters like shorty on the 'Sixth Sense',Sense
Y'all finna' see some dead people,people
Come through ya block and air people,people
"My people ain't scared people, only FIG-I-AIR people",people
"Uh, if you got any little freak in you then I'mma find it",it
"These niggas read the pimp manual, but I designed it",it
I see you bouncing it up and down and ooh I like it,it
"I know you gon' be mine, because ooh I'm psychic",psychic
"You said you taste like candy do, right",right
"Why don't you go ahead, let me get two bites",bites
How about this: bust out the whip cream,cream
We could have a real freaky food fight,fight
"Oh no, it's getting too tight",tight
So I never ever say I'm rapping too tight,tight
"If I come in the middle of the night, then Myleka I'mma do whatever you like",like
"Good morning to umm, I don't remember your name",name
"But I remember the brain, here go a fare for the train and",and
"Good morning to Chi-Town, where my niggas ride down",down
To bust clowns and look for some bust downs to bust down,down
"Yeah, she ain't got a car she on the bus now",now
"But her gear is bangin, she one of us now",now
"I wanted badly to bone, cause she was bad to the bone",bone
"She from a battered home, she mad when she at home",home
"So I gave her my number to peep off, she wanted to take a week off",off
"Bustin Scary Movie nuts, I had to get the freak off",off
That new Tom Cruise to the Moulin Rouge,Rouge
"On a too long cruise, she said I ain't bonin you",you
"With them too long shoes, and acted bougie in a Grey Poupon mood",mood
So I'mma act cheap in a coupon mood,mood
"She said 'Ye, you don't love me",me
"I told her it was good, it's too bad it got ugly",ugly
"Listen, yo",yo
I drove to New York with ten dollars to my name,name
Brought back a couple platinum plaques on a plane,plane
Brought back the soul to change the game,game
"Had a little beef I had to aim, it's stainless steel",steel
The lyrics in my heart I can't restrain they real,real
I swear to God I wish I had a dollar bill,bill
For every time a nigga told me stick to the beats,beats
I could have ate at Cheesecake at least six times a week,week
Plus I'm killin' these niggas on that lyrical shit,shit
Mayonnaise colored Benz I push miracle whips,whips
Dawg I'm killin' these niggas on that lyrical shit,shit
Changing lanes,lanes
"Yeah, I'm changing lanes",lanes
"Magazines call me a rock star, girls call me cock star",star
"Billboard, pop star, neighborhood block star",star
"Chi-Town go-gettin pimps, we mobsters",mobsters
"Gingerbread Man even said, You're a monster",monster
"Yeah, that's how I feel",feel
"To be down, you must appeal",appeal
"To the crew, we're rated R",R
"OC, OG, Bobby Johnson son",son
"Ask me, Ray Ray, is that yo' car",car
"I seen MTV, I know who you are",are
"You did Takeover, do you got beef with Nas",Nas
"I did take over the game, brought back the soul",soul
"Got tracks to go, got plaques that's gold",gold
"Platinum to go, yeah that's the flow",flow
"All I, know, I gots to blow",blow
And I don't play pause I'm from Chicago,Chicago
With my tuxedo,tuxedo
He asked me do you take this,this
Woman to hold and keep the safest,safest
"Plus to lace her, floss wit paper",paper
"Crib and a car, man you know tha basics",basics
Diamonds your bestfriend,bestfriend
That makes sense because,because
Your a princess and you deserve the princess cuts,cuts
But as long as you gots your defenses up,up
You can never get the love that was meant for ya,ya
Shouldn't you know that I use to come through wanna,wanna
Real thugs don't never fall in love,love
"Always on the g-o, for the d-o",d-o
"Man I had to take t-o, smits some cutie",cutie
Since my money get right theses days,days
I wanna give you more ice than the ice capades,capades
"I gots the church, the ring",ring
There's something I'm forgetting,forgetting
"Oh, we gotta have JE sing at the wedding",wedding
For the nigga they love to hate,hate
But all the bad model girls they love to date,date
Check check check my swag and get up to date,date
"Cause when we cut, I'm razorbladin'",razorbladin
"I'm so Lazer, I'm so Major",Major
"I'm so Flava, I'm so Flava, baby I should have a clock on",on
"Why you get ya, get ya, get ya pretty girl rock on",on
For all my girls from Atlanta down to Stockholm,Stockholm
And they looking like what the hell you got on,on
"What you mean baby girl, I got homes",homes
"Different cribs, new whips",whips
"And I'm feelin' fly, fly like a G6",G6
"Fly, my swag hit on ladies unknowingly",unknowingly
"Please to meet ya, its a pleasure knowing me",me
Back when I was poor I used to pull em with my poetry,poetry
"Tick that yes or no for me, I guarantee she go with me",me
But the only thing I need to know right now,now
What a pretty girl like you doing in this part of town,town
With a city girl swag and a country girl smile,smile
I mean you demoralizing bitches with your style,style
"Wow, well how about now",now
"My jewelery so blow, my girls so wow",wow
"I mean, I mean swag so loud",loud
I guess that's the reason all the concerts so owww,owww
"Okay, okay, okay, okay, okay, okay That part",part
"Beggars can't be choosers, bitch this ain't Chipotle",Chipotle
"Nigga with an attitude, I feel like O'Shea",OShea
"Walkin', livin' legend, man I feel like Kobe",Kobe
"I just left the strip club, got some glitter on me",me
"Wifey gonna kill me, she the female OJ",OJ
"Y'all don't feel me, man this ain't okay",okay
"Four Seasons, take a shower, new clothes, I'm reloaded",reloaded
"Rich nigga, still eatin' catfish",catfish
"That bitch ain't really bad, that's a catfish",catfish
If I walk up out of Saks Fifth,Fifth
Have the paparazzi doin' backflips,backflips
If I lay you down on the mattress,mattress
Blow the back out 'til you backless,backless
"Thick, we already established",established
"She just got 'em done, bra-strapless",bra-strapless
There go another lawsuit,lawsuit
"In court so much, man I should've went to law school",school
"Everybody brawlin', it was all cool",cool
'Til I hit the bartender with the barstool,barstool
I don't fuck with fake dudes wearin' fake Trues,Trues
"I just talked to 2 Chainz and he said, TRUUU",TRUUU
"I feel like MJ, I'm in his shoes",shoes
"I'm talkin' Montell Jordan, this is how we do",do
Bust a nigga head and then I lay low,low
"These niggas ass-water, get the Drano",Drano
"She ain't really bad, she a photo thot",thot
"I should hire this bitch, she so damn good at Photoshop",Photoshop
"That Lexapro got me drowsy, then a heart attack",attack
I think they finally think got me where they want me at,at
I got 700 emails in my inbox,inbox
What that mean I ain't callin' nobody back,back
Since the truth keep niggas traumatized,traumatized
They tryna compromise my condom size,size
So I Snapchat that whole shit,shit
"Tryna see titties, tryna show dick",dick
And I swear to God I hope they post it,it
I'm blessed,blessed
Even though I get slammed with lawsuits like car doors,doors
See three PO's like Star Wars,Wars
They want me by the road holding up cardboard,cardboard
So I go extra hard on the hard floor,floor
"Right now, I'm calling you from my home gym",gym
"Right after that, nigga, I'm gon' swim",swim
Just did a couple laps in my home pool,pool
And my daughter right there getting home-schooled,home-schooled
And I was thinking 'bout starting up my own school,school
A Montessori,Montessori
"And the hallway looking like a monastery, oh yes",yes
"I'm way up, I feel blessed",blessed
You the number one trophy wife,wife
So it's only right to live the trophy life,life
"You grew up on J Lo, Timberlands by Manolo now",now
Till one day I put an angel in your ultra sound,sound
"I wanna dip that ass in gold, I wanna dip that ass in gold",gold
"I made it over NBA, NFL players",players
So every time I score it's like the Super Bowl,Bowl
"Baby, we should hit the south of France",France
So you could run around without them pants,pants
I put that glacier on your little hand,hand
Now that's the only thing without a tan,tan
"My trophy on that Bound bike, I gave you only pipe",pipe
If people don't hate then it won't be right,right
"You could look at Kylie, Kendall, Kourtney and Khloe",Khloe
"All your Mama ever made was trophies, right",right
"They said, thou shall not be ill, thou shall not feel",feel
"Thou should not be trill, not be drill, not be real",real
"Niggas selling packs, niggas flipping pills",pills
"They got heroin and cracks, man these niggas hot for real",real
"Every year gon be our year, every year gon be my year",year
"These niggas really is out here, these niggas really is out here",here
"The block is at war, post traumatic stress",stress
"Ran up outta pills, rob that CVS",CVS
Niggas getting bust over In God We Trust,Trust
We believe in God but do God believe in us,us
"If we believe enough, will we ever get to know ‘im",‘im
"That lean got us dozing, we forget that we the chosen",chosen
"I wish you would nigga, I wish you would nigga",nigga
"You see you got a couple cases, still look good nigga",nigga
"You see these niggas’ll try to play ya, know how ya feel nigga",nigga
"Eh yup, that’d be the day you wanna kill a nigga",nigga
"But you gon chill nigga, just for your kids nigga",nigga
Cause now there’s kids doing grown man biz nigga,nigga
"You just got home nigga, you tryna live nigga",nigga
You don’t wanna do another 5 years nigga,nigga
"The boss is testing yo ass, the feds’ll question yo ass",ass
They be drug testin’ yo ass and then they pray you don’t pass,pass
"And then you look in the sky, you got some questions to ask",ask
With no response make you wanna grab the tech and the mac,mac
"Hold up, talk to the, talk to the hand",hand
"Bitch, you talking to a grown ass man",man
"It’s like, way-way-way too much up in your pants",pants
For us not to make the bed squeak There goes the bed sheets,sheets
Everybody rip the swag off 'fore I rip the tag off,off
Why my pants sag off Cause I’m rapping my ass off,off
"Flow so ugly, money so handsome",handsome
"This the fucking anthem, get it The fucking anthem",anthem
"I don’t really wanna, uh, talk too much shit",shit
But you love it when I talk like I lost it,it
And I love how you look when you blazin’,blazin’
And I swear you turn at least half Asian,Asian
And we about to have a liaison,liaison
"She so cool, give head with her shades on",on
You should just go and throw a cape on,on
"And it’s just so amazing So amazing, so amazing",amazing
I got a dirty mind,mind
I got filthy ways,ways
"I'm tryna bathe my ape, ape",ape
In your milky way way,way
I'm a legend,legend
I'm irreverent,irreverent
I be reverend,reverend
I'll be so faaaaa-ar up,up
We don't give a fuuuh-uh-uck,fuuuh-uh-uck
Welcome to the danger zone,zone
Step into the fantasy,fantasy
You are not invited to the other side of sanity,sanity
They're callin' me an alien a big headed astronaut,astronaut
Maybe it's because your boy Yeezy get ass a lot,lot
I know a bar out in Mars,Mars
Where they drivin' spaceships instead of cars,cars
Cop a prada space suit about the stars,stars
"Getting stupid hah, straight up out the jars",jars
"Pockets on shrek, rockets on deck",deck
Tell me what's next Alien sex,sex
Imma disrobe you,you
Then Imma probe you,you
See I've abducted you,you
So I'll tell you what to do,do
"I tell you what to do what to do, what to do",do
"Ever-ever, Mr West is in the building",building
Ain't no question who about to kill 'em,em
"I used to have hood dreams, big fame, big chains",chains
I stuck my dick inside this life until that bitch came,came
"And went hard, all fall like the ball teams",teams
Just so I can make it rain all spring,spring
"Y'all seen my story, my glory",glory
"I had raped the game young, you can call it statutory",statutory
When a nigga blow up they gonna build statues for me,me
Old money; Benjamin Button What nothin',nothin
Now super bad chicks giving me McLovin,McLovin
"You would think I ran the world, like Michelle's husband",husband
You would think these niggas know me,me
When they really doesn't,doesnt
"Like they was down with the old me – no, you fucking wasn't",wasnt
"Um, you're such a fucking loser",loser
He ain't even go to class; Bueller,Bueller
Trade the Grammy plaques just to have my granny back,back
Remember she had that bad hip like a fanny pack,pack
Chasing the stardom will turn you to a maniac,maniac
All the way in Hollywood and I can't even act,act
"They pull the cameras out and goddamn, he snap",snap
"I used to want this thing forever, y'all can have it back",back
Baby girl you're dangerous,dangerous
Everybody know that you love those lights,lights
"So dangerous, but it's only right",right
I'm back in your life,life
Return Of The Jedi,Jedi
"LA for a night, then return on the red eye",eye
It's a party in your closet,closet
I swear it's going off,off
I see it's Dolce & Gabbana,Gabbana
Viktor & Rolf,Rolf
Ann Roth,Roth
"Uh, huh",huh
Not to shabby,shabby
"You're good around celebs, not too laughy",laughy
So you deserve a rapper and/or athlete,athlete
And/or something more than just a backseat,backseat
"Action, I had more beats than I had rhymes",rhymes
Now they say you got more girls than you got time,time
To spend with 'em,em
So I throw them all on the team,team
"Only problem is, I see they all want a ring, ring",ring
Let me tell you once ting,ting
"It's gonna take a lot to be down with the king, king",king
"Down, down with the king",king
Now are you really ready for the big screen,screen
Oh they got it all you can see they got it all,all
They got the cars the boat and the beautiful house by the shore,shore
And you know there's more,more
But I can't take another minute of it at all,all
He wants his kids and the dog,dog
He wants his breakfast in bed,bed
